Barcelona/283.2.0.18.61 (iPhone10,2; iOS 12_4_2; en_BD; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/247.8.0.18.61 (iPhone9,8; iOS 17_0_3; it_IT; en; scale=2.00; 750x1334; 564088489) AppleWebKit/420+
Barcelona/205.7.0.18.61 (iPhone10,7; iOS 12_5_3; de_DE; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/281.4.0.18.61 (iPhone10,4; iOS 13_5; en_US; en; scale=2.00; 750x1334; 545450473) AppleWebKit/420+
Barcelona/271.4.0.18.61 (iPhone12,4; iOS 15_0; en_IN; en; scale=2.00; 828x1792; 572957268) AppleWebKit/420+
Barcelona/290.6.0.18.61 (iPhone7,6; iOS 16_0_3; en_AF; en; scale=2.00; 750x1334; 573095041) AppleWebKit/420+
Barcelona/288.5.0.18.61 (iPhone12,5; iOS 12_4_5; en_BD; en; scale=2.00; 828x1792; 531569954) AppleWebKit/420+
Barcelona/208.4.0.18.61 (iPhone7,4; iOS 7_0_6; de_DE; en; scale=2.00; 750x1334; 469486797) AppleWebKit/420+
Barcelona/238.4.0.18.61 (iPhone7,4; iOS 13_2_2; en_IN; en; scale=2.00; 750x1334; 441490813) AppleWebKit/420+
Barcelona/206.8.0.18.61 (iPhone5,8; iOS 11_0_3; en_AF; en; scale=2.00; 640x1136; 589640870) AppleWebKit/420+
Barcelona/243.4.0.18.61 (iPhone9,4; iOS 7_1; en_BD; en; scale=2.00; 750x1334; 433233827) AppleWebKit/420+
Barcelona/208.9.0.18.61 (iPhone12,9; iOS 14_1; ru_RU; en; scale=2.00; 828x1792; 58517176) AppleWebKit/420+
Barcelona/266.2.0.18.61 (iPhone10,2; iOS 16_1_2; en_PK; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/253.5.0.18.61 (iPhone7,5; iOS 7_1_2; en_IN; en; scale=2.00; 750x1334; 556764124) AppleWebKit/420+
Barcelona/291.7.0.18.61 (iPhone12,7; iOS 16_1_1; en_US; en; scale=2.00; 828x1792; 554327837) AppleWebKit/420+
Barcelona/290.2.0.18.61 (iPhone7,2; iOS 9_3; it_IT; en; scale=2.00; 750x1334; 519455425) AppleWebKit/420+
Barcelona/273.5.0.18.61 (iPhone7,5; iOS 13_6_1; en_AF; en; scale=2.00; 750x1334; 466021415) AppleWebKit/420+
Barcelona/254.5.0.18.61 (iPhone5,5; iOS 7_0_5; it_IT; en; scale=2.00; 640x1136; 514344384) AppleWebKit/420+
Barcelona/276.3.0.18.61 (iPhone5,3; iOS 13_3; ru_RU; en; scale=2.00; 640x1136; 469486797) AppleWebKit/420+
Barcelona/209.3.0.18.61 (iPhone7,3; iOS 12_5_4; th_TH; en; scale=2.00; 750x1334; 439946439) AppleWebKit/420+
Barcelona/205.2.0.18.61 (iPhone12,2; iOS 13_3; th_TH; en; scale=2.00; 828x1792; 466893494) AppleWebKit/420+
Barcelona/276.3.0.18.61 (iPhone12,3; iOS 7_0_5; en_AF; en; scale=2.00; 828x1792; 519170554) AppleWebKit/420+
Barcelona/236.5.0.18.61 (iPhone9,5; iOS 12_4_4; en_BD; en; scale=2.00; 750x1334; 454014197) AppleWebKit/420+
Barcelona/241.3.0.18.61 (iPhone9,3; iOS 10_1; ru_RU; en; scale=2.00; 750x1334; 442533694) AppleWebKit/420+
Barcelona/226.8.0.18.61 (iPhone9,8; iOS 10_2_1; it_IT; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/210.9.0.18.61 (iPhone10,9; iOS 12_5_3; en_GB; en; scale=2.00; 750x1334; 433233827) AppleWebKit/420+
Barcelona/297.1.0.18.61 (iPhone9,1; iOS 15_3_1; en_BD; en; scale=2.00; 750x1334; 573035528) AppleWebKit/420+
Barcelona/218.5.0.18.61 (iPhone10,5; iOS 16_0_1; de_DE; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/240.9.0.18.61 (iPhone5,9; iOS 9_0; de_DE; en; scale=2.00; 640x1136; 519455425) AppleWebKit/420+
Barcelona/271.9.0.18.61 (iPhone10,9; iOS 7_1_1; en_US; en; scale=2.00; 750x1334; 596316756) AppleWebKit/420+
Barcelona/242.2.0.18.61 (iPhone12,2; iOS 9_3_6; en_PK; en; scale=2.00; 828x1792; 522303323) AppleWebKit/420+
Barcelona/277.2.0.18.61 (iPhone7,2; iOS 7_0_4; en_IN; en; scale=2.00; 750x1334; 485694226) AppleWebKit/420+
Barcelona/213.7.0.18.61 (iPhone9,7; iOS 12_0; en_ID; en; scale=2.00; 750x1334; 538939019) AppleWebKit/420+
Barcelona/259.7.0.18.61 (iPhone9,7; iOS 15_5; en_IN; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/287.2.0.18.61 (iPhone10,2; iOS 13_4_1; en_PK; en; scale=2.00; 750x1334; 425325211) AppleWebKit/420+
Barcelona/217.9.0.18.61 (iPhone5,9; iOS 11_0_3; en_GB; en; scale=2.00; 640x1136; 531598589) AppleWebKit/420+
Barcelona/276.3.0.18.61 (iPhone9,3; iOS 16_0_3; ru_RU; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/209.2.0.18.61 (iPhone12,2; iOS 15_5; ru_RU; en; scale=2.00; 828x1792; 572957268) AppleWebKit/420+
Barcelona/283.2.0.18.61 (iPhone10,2; iOS 11_1_1; en_ID; en; scale=2.00; 750x1334; 571972734) AppleWebKit/420+
Barcelona/255.4.0.18.61 (iPhone12,4; iOS 9_3_6; en_BD; en; scale=2.00; 828x1792; 436289152) AppleWebKit/420+
Barcelona/260.1.0.18.61 (iPhone7,1; iOS 15_5; en_US; en; scale=2.00; 750x1334; 592280365) AppleWebKit/420+
Barcelona/237.3.0.18.61 (iPhone5,3; iOS 12_0; en_IN; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/201.8.0.18.61 (iPhone7,8; iOS 14_5_1; it_IT; en; scale=2.00; 750x1334; 559115888) AppleWebKit/420+
Barcelona/210.7.0.18.61 (iPhone7,7; iOS 9_3_2; ru_RU; en; scale=2.00; 750x1334; 457268795) AppleWebKit/420+
Barcelona/268.9.0.18.61 (iPhone5,9; iOS 7_0_5; en_AF; en; scale=2.00; 640x1136; 557688190) AppleWebKit/420+
Barcelona/243.2.0.18.61 (iPhone10,2; iOS 9_3_5; en_PK; en; scale=2.00; 750x1334; 572957268) AppleWebKit/420+
Barcelona/232.6.0.18.61 (iPhone10,6; iOS 16_4; en_ID; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/221.5.0.18.61 (iPhone12,5; iOS 14_4_2; en_US; en; scale=2.00; 828x1792; 472314904) AppleWebKit/420+
Barcelona/225.2.0.18.61 (iPhone9,2; iOS 11_0_2; en_IN; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/222.5.0.18.61 (iPhone7,5; iOS 9_0_1; en_US; en; scale=2.00; 750x1334; 530745906) AppleWebKit/420+
Barcelona/281.1.0.18.61 (iPhone12,1; iOS 11_0_2; en_AF; en; scale=2.00; 828x1792; 499964990) AppleWebKit/420+
Barcelona/223.3.0.18.61 (iPhone9,3; iOS 15_0_2; it_IT; en; scale=2.00; 750x1334; 58517176) AppleWebKit/420+
Barcelona/266.1.0.18.61 (iPhone9,1; iOS 14_2_1; en_BD; en; scale=2.00; 750x1334; 530745906) AppleWebKit/420+
Barcelona/292.5.0.18.61 (iPhone5,5; iOS 17_0; en_BD; en; scale=2.00; 640x1136; 482716960) AppleWebKit/420+
Barcelona/297.2.0.18.61 (iPhone10,2; iOS 12_4_8; en_BD; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/255.1.0.18.61 (iPhone10,1; iOS 12_4_8; en_IN; en; scale=2.00; 750x1334; 468988771) AppleWebKit/420+
Barcelona/227.3.0.18.61 (iPhone9,3; iOS 8_1_3; en_PK; en; scale=2.00; 750x1334; 526793458) AppleWebKit/420+
Barcelona/207.8.0.18.61 (iPhone9,8; iOS 8_1_3; it_IT; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/262.2.0.18.61 (iPhone10,2; iOS 16_1_2; en_IN; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/261.2.0.18.61 (iPhone5,2; iOS 11_4; en_PK; en; scale=2.00; 640x1136; 417553628) AppleWebKit/420+
Barcelona/208.2.0.18.61 (iPhone9,2; iOS 17_0_3; th_TH; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/201.8.0.18.61 (iPhone7,8; iOS 12_3_1; en_ID; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/247.3.0.18.61 (iPhone12,3; iOS 17_0_3; en_AF; en; scale=2.00; 828x1792; 485160637) AppleWebKit/420+
Barcelona/294.5.0.18.61 (iPhone9,5; iOS 11_0_1; en_IN; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/293.8.0.18.61 (iPhone12,8; iOS 16_0_3; de_DE; en; scale=2.00; 828x1792; 530745906) AppleWebKit/420+
Barcelona/295.7.0.18.61 (iPhone10,7; iOS 10_2; en_US; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/268.9.0.18.61 (iPhone7,9; iOS 8_1_3; en_IN; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/239.8.0.18.61 (iPhone12,8; iOS 8_1_2; en_ID; en; scale=2.00; 828x1792; 436289152) AppleWebKit/420+
Barcelona/243.7.0.18.61 (iPhone10,7; iOS 14_1; ru_RU; en; scale=2.00; 750x1334; 545450473) AppleWebKit/420+
Barcelona/235.1.0.18.61 (iPhone12,1; iOS 13_2; en_AF; en; scale=2.00; 828x1792; 564088489) AppleWebKit/420+
Barcelona/241.3.0.18.61 (iPhone9,3; iOS 17_0_3; en_US; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/211.9.0.18.61 (iPhone5,9; iOS 9_3_1; th_TH; en; scale=2.00; 640x1136; 43271193) AppleWebKit/420+
Barcelona/257.6.0.18.61 (iPhone10,6; iOS 12_3_1; it_IT; en; scale=2.00; 750x1334; 450576493) AppleWebKit/420+
Barcelona/263.8.0.18.61 (iPhone12,8; iOS 9_0; it_IT; en; scale=2.00; 828x1792; 595878028) AppleWebKit/420+
Barcelona/273.7.0.18.61 (iPhone5,7; iOS 7_0_3; en_GB; en; scale=2.00; 640x1136; 564088489) AppleWebKit/420+
Barcelona/268.7.0.18.61 (iPhone9,7; iOS 12_0; de_DE; en; scale=2.00; 750x1334; 466021415) AppleWebKit/420+
Barcelona/258.6.0.18.61 (iPhone12,6; iOS 16_1; en_US; en; scale=2.00; 828x1792; 442533694) AppleWebKit/420+
Barcelona/277.7.0.18.61 (iPhone12,7; iOS 11_4_1; en_AF; en; scale=2.00; 828x1792; 458138198) AppleWebKit/420+
Barcelona/208.2.0.18.61 (iPhone12,2; iOS 12_1; en_ID; en; scale=2.00; 828x1792; 443288359) AppleWebKit/420+
Barcelona/250.8.0.18.61 (iPhone9,8; iOS 15_7; en_AF; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/206.3.0.18.61 (iPhone7,3; iOS 8_1_3; ru_RU; en; scale=2.00; 750x1334; 519170554) AppleWebKit/420+
Barcelona/221.6.0.18.61 (iPhone10,6; iOS 11_2_5; en_PK; en; scale=2.00; 750x1334; 439065340) AppleWebKit/420+
Barcelona/257.6.0.18.61 (iPhone9,6; iOS 12_4_3; en_BD; en; scale=2.00; 750x1334; 427032901) AppleWebKit/420+
Barcelona/224.2.0.18.61 (iPhone7,2; iOS 12_5_6; de_DE; en; scale=2.00; 750x1334; 477893209) AppleWebKit/420+
Barcelona/243.5.0.18.61 (iPhone7,5; iOS 11_0; it_IT; en; scale=2.00; 750x1334; 467853488) AppleWebKit/420+
Barcelona/270.9.0.18.61 (iPhone7,9; iOS 7_1_1; de_DE; en; scale=2.00; 750x1334; 543017003) AppleWebKit/420+
Barcelona/245.7.0.18.61 (iPhone9,7; iOS 17_0; ru_RU; en; scale=2.00; 750x1334; 538939019) AppleWebKit/420+
Barcelona/294.4.0.18.61 (iPhone12,4; iOS 13_3; en_US; en; scale=2.00; 828x1792; 511907937) AppleWebKit/420+
Barcelona/235.8.0.18.61 (iPhone7,8; iOS 11_0_2; en_US; en; scale=2.00; 750x1334; 442533694) AppleWebKit/420+
Barcelona/253.3.0.18.61 (iPhone7,3; iOS 16_0_3; en_PK; en; scale=2.00; 750x1334; 557688190) AppleWebKit/420+
Barcelona/207.8.0.18.61 (iPhone10,8; iOS 10_0; en_US; en; scale=2.00; 750x1334; 44874193) AppleWebKit/420+
Barcelona/237.1.0.18.61 (iPhone10,1; iOS 13_5; en_IN; en; scale=2.00; 750x1334; 433233827) AppleWebKit/420+
Barcelona/279.3.0.18.61 (iPhone9,3; iOS 8_0_2; it_IT; en; scale=2.00; 750x1334; 543017003) AppleWebKit/420+
Barcelona/264.9.0.18.61 (iPhone7,9; iOS 9_2; en_BD; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/206.4.0.18.61 (iPhone12,4; iOS 11_3; en_BD; en; scale=2.00; 828x1792; 557688190) AppleWebKit/420+
Barcelona/223.4.0.18.61 (iPhone9,4; iOS 16_6_1; en_AF; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/240.8.0.18.61 (iPhone9,8; iOS 17_0_2; de_DE; en; scale=2.00; 750x1334; 573095041) AppleWebKit/420+
Barcelona/221.3.0.18.61 (iPhone5,3; iOS 12_0; en_PK; en; scale=2.00; 640x1136; 433233827) AppleWebKit/420+
Barcelona/223.8.0.18.61 (iPhone10,8; iOS 12_4; en_BD; en; scale=2.00; 750x1334; 477008339) AppleWebKit/420+
Barcelona/295.2.0.18.61 (iPhone9,2; iOS 13_6_1; ru_RU; en; scale=2.00; 750x1334; 526793458) AppleWebKit/420+
Barcelona/250.4.0.18.61 (iPhone7,4; iOS 14_7; it_IT; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/222.9.0.18.61 (iPhone9,9; iOS 10_3_2; it_IT; en; scale=2.00; 750x1334; 59232369) AppleWebKit/420+
Barcelona/255.9.0.18.61 (iPhone10,9; iOS 15_6; en_PK; en; scale=2.00; 750x1334; 410077179) AppleWebKit/420+
Barcelona/257.7.0.18.61 (iPhone5,7; iOS 13_7; en_AF; en; scale=2.00; 640x1136; 482716960) AppleWebKit/420+
Barcelona/249.3.0.18.61 (iPhone7,3; iOS 12_3; it_IT; en; scale=2.00; 750x1334; 568884681) AppleWebKit/420+
Barcelona/288.2.0.18.61 (iPhone10,2; iOS 7_1; en_PK; en; scale=2.00; 750x1334; 543017003) AppleWebKit/420+
Barcelona/271.2.0.18.61 (iPhone5,2; iOS 12_5_1; de_DE; en; scale=2.00; 640x1136; 436289152) AppleWebKit/420+
Barcelona/220.7.0.18.61 (iPhone12,7; iOS 17_0_3; en_PK; en; scale=2.00; 828x1792; 572957268) AppleWebKit/420+
Barcelona/288.2.0.18.61 (iPhone9,2; iOS 9_0_2; en_AF; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/244.4.0.18.61 (iPhone7,4; iOS 8_1; en_IN; en; scale=2.00; 750x1334; 412944454) AppleWebKit/420+
Barcelona/240.8.0.18.61 (iPhone9,8; iOS 12_4_1; en_US; en; scale=2.00; 750x1334; 59232369) AppleWebKit/420+
Barcelona/246.9.0.18.61 (iPhone9,9; iOS 14_3; en_BD; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/263.9.0.18.61 (iPhone12,9; iOS 9_3_1; de_DE; en; scale=2.00; 828x1792; 44874193) AppleWebKit/420+
Barcelona/257.3.0.18.61 (iPhone10,3; iOS 16_5; en_BD; en; scale=2.00; 750x1334; 594034127) AppleWebKit/420+
Barcelona/297.8.0.18.61 (iPhone12,8; iOS 12_4_3; en_ID; en; scale=2.00; 828x1792; 477008339) AppleWebKit/420+
Barcelona/203.7.0.18.61 (iPhone5,7; iOS 12_4_8; en_BD; en; scale=2.00; 640x1136; 592280365) AppleWebKit/420+
Barcelona/268.4.0.18.61 (iPhone10,4; iOS 9_3; en_ID; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/260.2.0.18.61 (iPhone7,2; iOS 13_1_2; de_DE; en; scale=2.00; 750x1334; 564088489) AppleWebKit/420+
Barcelona/257.2.0.18.61 (iPhone7,2; iOS 12_4_9; en_ID; en; scale=2.00; 750x1334; 568884681) AppleWebKit/420+
Barcelona/258.7.0.18.61 (iPhone10,7; iOS 10_3; en_BD; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/243.5.0.18.61 (iPhone10,5; iOS 12_4_3; de_DE; en; scale=2.00; 750x1334; 431984975) AppleWebKit/420+
Barcelona/285.7.0.18.61 (iPhone7,7; iOS 8_3; de_DE; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/267.3.0.18.61 (iPhone9,3; iOS 8_1; it_IT; en; scale=2.00; 750x1334; 468988771) AppleWebKit/420+
Barcelona/256.8.0.18.61 (iPhone5,8; iOS 12_1_2; en_IN; en; scale=2.00; 640x1136; 576579234) AppleWebKit/420+
Barcelona/286.8.0.18.61 (iPhone9,8; iOS 16_0_3; de_DE; en; scale=2.00; 750x1334; 592280365) AppleWebKit/420+
Barcelona/267.7.0.18.61 (iPhone12,7; iOS 11_1; en_AF; en; scale=2.00; 828x1792; 573035528) AppleWebKit/420+
Barcelona/200.7.0.18.61 (iPhone10,7; iOS 15_6_1; it_IT; en; scale=2.00; 750x1334; 452200695) AppleWebKit/420+
Barcelona/213.4.0.18.61 (iPhone9,4; iOS 13_3; en_US; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/276.7.0.18.61 (iPhone7,7; iOS 12_5_1; de_DE; en; scale=2.00; 750x1334; 592807627) AppleWebKit/420+
Barcelona/296.4.0.18.61 (iPhone10,4; iOS 16_0_3; en_PK; en; scale=2.00; 750x1334; 517392305) AppleWebKit/420+
Barcelona/277.7.0.18.61 (iPhone12,7; iOS 14_5_1; it_IT; en; scale=2.00; 828x1792; 496680716) AppleWebKit/420+
Barcelona/287.8.0.18.61 (iPhone7,8; iOS 12_3_2; en_ID; en; scale=2.00; 750x1334; 571972734) AppleWebKit/420+
Barcelona/281.4.0.18.61 (iPhone10,4; iOS 12_1_2; th_TH; en; scale=2.00; 750x1334; 592280365) AppleWebKit/420+
Barcelona/212.9.0.18.61 (iPhone5,9; iOS 11_4; en_GB; en; scale=2.00; 640x1136; 519455425) AppleWebKit/420+
Barcelona/246.7.0.18.61 (iPhone9,7; iOS 14_3; th_TH; en; scale=2.00; 750x1334; 526793458) AppleWebKit/420+
Barcelona/236.6.0.18.61 (iPhone5,6; iOS 16_5_1; it_IT; en; scale=2.00; 640x1136; 464896079) AppleWebKit/420+
Barcelona/263.5.0.18.61 (iPhone7,5; iOS 15_5; en_BD; en; scale=2.00; 750x1334; 410077179) AppleWebKit/420+
Barcelona/230.3.0.18.61 (iPhone10,3; iOS 11_3; en_GB; en; scale=2.00; 750x1334; 557688190) AppleWebKit/420+
Barcelona/269.6.0.18.61 (iPhone9,6; iOS 9_2; en_GB; en; scale=2.00; 750x1334; 511907937) AppleWebKit/420+
Barcelona/272.8.0.18.61 (iPhone10,8; iOS 15_5; en_IN; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/291.4.0.18.61 (iPhone12,4; iOS 7_0_6; de_DE; en; scale=2.00; 828x1792; 468988771) AppleWebKit/420+
Barcelona/220.7.0.18.61 (iPhone9,7; iOS 8_0_1; th_TH; en; scale=2.00; 750x1334; 441490813) AppleWebKit/420+
Barcelona/299.1.0.18.61 (iPhone9,1; iOS 11_2_1; th_TH; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/287.9.0.18.61 (iPhone7,9; iOS 10_3_3; en_GB; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/275.7.0.18.61 (iPhone7,7; iOS 12_4_2; ru_RU; en; scale=2.00; 750x1334; 593200359) AppleWebKit/420+
Barcelona/233.6.0.18.61 (iPhone7,6; iOS 13_1_1; it_IT; en; scale=2.00; 750x1334; 410077179) AppleWebKit/420+
Barcelona/257.3.0.18.61 (iPhone5,3; iOS 14_4_2; en_PK; en; scale=2.00; 640x1136; 477008339) AppleWebKit/420+
Barcelona/208.8.0.18.61 (iPhone7,8; iOS 11_2_2; th_TH; en; scale=2.00; 750x1334; 493070840) AppleWebKit/420+
Barcelona/211.2.0.18.61 (iPhone12,2; iOS 14_8; th_TH; en; scale=2.00; 828x1792; 427032901) AppleWebKit/420+
Barcelona/200.6.0.18.61 (iPhone12,6; iOS 12_5_5; en_GB; en; scale=2.00; 828x1792; 439065340) AppleWebKit/420+
Barcelona/282.6.0.18.61 (iPhone10,6; iOS 7_0_6; en_US; en; scale=2.00; 750x1334; 48628143) AppleWebKit/420+
Barcelona/266.7.0.18.61 (iPhone5,7; iOS 11_0_1; it_IT; en; scale=2.00; 640x1136; 472314904) AppleWebKit/420+
Barcelona/260.7.0.18.61 (iPhone9,7; iOS 13_5_1; en_GB; en; scale=2.00; 750x1334; 573035528) AppleWebKit/420+
Barcelona/216.4.0.18.61 (iPhone10,4; iOS 12_3_1; en_PK; en; scale=2.00; 750x1334; 469486797) AppleWebKit/420+
Barcelona/282.6.0.18.61 (iPhone7,6; iOS 12_5_5; th_TH; en; scale=2.00; 750x1334; 461396611) AppleWebKit/420+
Barcelona/263.4.0.18.61 (iPhone10,4; iOS 17_0_3; de_DE; en; scale=2.00; 750x1334; 496680716) AppleWebKit/420+
Barcelona/220.5.0.18.61 (iPhone5,5; iOS 14_5; en_IN; en; scale=2.00; 640x1136; 468988771) AppleWebKit/420+
Barcelona/244.4.0.18.61 (iPhone12,4; iOS 15_7; de_DE; en; scale=2.00; 828x1792; 450576493) AppleWebKit/420+
Barcelona/267.4.0.18.61 (iPhone12,4; iOS 10_2; en_ID; en; scale=2.00; 828x1792; 596316756) AppleWebKit/420+
Barcelona/290.1.0.18.61 (iPhone5,1; iOS 10_3_2; en_AF; en; scale=2.00; 640x1136; 443288359) AppleWebKit/420+
Barcelona/238.1.0.18.61 (iPhone10,1; iOS 17_0; en_BD; en; scale=2.00; 750x1334; 431984975) AppleWebKit/420+
Barcelona/237.7.0.18.61 (iPhone7,7; iOS 9_3_6; de_DE; en; scale=2.00; 750x1334; 442533694) AppleWebKit/420+
Barcelona/282.5.0.18.61 (iPhone9,5; iOS 13_2; en_IN; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/256.3.0.18.61 (iPhone7,3; iOS 17_0_1; ru_RU; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/260.5.0.18.61 (iPhone5,5; iOS 17_0_2; en_ID; en; scale=2.00; 640x1136; 499964990) AppleWebKit/420+
Barcelona/298.2.0.18.61 (iPhone12,2; iOS 8_2; en_IN; en; scale=2.00; 828x1792; 573035528) AppleWebKit/420+
Barcelona/250.3.0.18.61 (iPhone12,3; iOS 10_0_1; en_US; en; scale=2.00; 828x1792; 573035528) AppleWebKit/420+
Barcelona/230.9.0.18.61 (iPhone10,9; iOS 10_0_1; en_ID; en; scale=2.00; 750x1334; 472314904) AppleWebKit/420+
Barcelona/282.3.0.18.61 (iPhone10,3; iOS 14_8; en_AF; en; scale=2.00; 750x1334; 556764124) AppleWebKit/420+
Barcelona/247.9.0.18.61 (iPhone7,9; iOS 12_5_2; en_BD; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/275.5.0.18.61 (iPhone12,5; iOS 7_1_1; ru_RU; en; scale=2.00; 828x1792; 531598589) AppleWebKit/420+
Barcelona/279.7.0.18.61 (iPhone7,7; iOS 14_6; th_TH; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/245.2.0.18.61 (iPhone5,2; iOS 7_0; en_BD; en; scale=2.00; 640x1136; 464896079) AppleWebKit/420+
Barcelona/228.2.0.18.61 (iPhone12,2; iOS 14_7_1; ru_RU; en; scale=2.00; 828x1792; 456926058) AppleWebKit/420+
Barcelona/282.4.0.18.61 (iPhone12,4; iOS 8_4_1; en_PK; en; scale=2.00; 828x1792; 531692597) AppleWebKit/420+
Barcelona/246.6.0.18.61 (iPhone10,6; iOS 11_0_3; en_ID; en; scale=2.00; 750x1334; 574510888) AppleWebKit/420+
Barcelona/212.8.0.18.61 (iPhone5,8; iOS 14_7_1; it_IT; en; scale=2.00; 640x1136; 458113781) AppleWebKit/420+
Barcelona/207.9.0.18.61 (iPhone9,9; iOS 13_2; en_PK; en; scale=2.00; 750x1334; 439065340) AppleWebKit/420+
Barcelona/212.7.0.18.61 (iPhone9,7; iOS 8_0; ru_RU; en; scale=2.00; 750x1334; 452200695) AppleWebKit/420+
Barcelona/258.5.0.18.61 (iPhone9,5; iOS 15_1_1; en_BD; en; scale=2.00; 750x1334; 412944454) AppleWebKit/420+
Barcelona/293.9.0.18.61 (iPhone7,9; iOS 16_6_1; en_US; en; scale=2.00; 750x1334; 410077179) AppleWebKit/420+
Barcelona/295.1.0.18.61 (iPhone10,1; iOS 10_0_2; en_PK; en; scale=2.00; 750x1334; 454014197) AppleWebKit/420+
Barcelona/299.2.0.18.61 (iPhone10,2; iOS 11_1; en_BD; en; scale=2.00; 750x1334; 595878028) AppleWebKit/420+
Barcelona/276.4.0.18.61 (iPhone5,4; iOS 12_4_5; th_TH; en; scale=2.00; 640x1136; 55941161) AppleWebKit/420+
Barcelona/298.3.0.18.61 (iPhone12,3; iOS 15_0_2; ru_RU; en; scale=2.00; 828x1792; 519170554) AppleWebKit/420+
Barcelona/220.4.0.18.61 (iPhone7,4; iOS 9_3; th_TH; en; scale=2.00; 750x1334; 594034127) AppleWebKit/420+
Barcelona/214.2.0.18.61 (iPhone9,2; iOS 16_5_1; en_PK; en; scale=2.00; 750x1334; 439946439) AppleWebKit/420+
Barcelona/247.4.0.18.61 (iPhone5,4; iOS 10_0_1; en_PK; en; scale=2.00; 640x1136; 519455425) AppleWebKit/420+
Barcelona/208.9.0.18.61 (iPhone10,9; iOS 10_0_1; en_IN; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/299.1.0.18.61 (iPhone9,1; iOS 15_3; ru_RU; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/265.9.0.18.61 (iPhone10,9; iOS 10_0_3; it_IT; en; scale=2.00; 750x1334; 568884681) AppleWebKit/420+
Barcelona/272.3.0.18.61 (iPhone9,3; iOS 16_3; en_GB; en; scale=2.00; 750x1334; 523606519) AppleWebKit/420+
Barcelona/264.7.0.18.61 (iPhone5,7; iOS 9_2_1; en_GB; en; scale=2.00; 640x1136; 58517176) AppleWebKit/420+
Barcelona/247.2.0.18.61 (iPhone7,2; iOS 12_4_7; ru_RU; en; scale=2.00; 750x1334; 477893209) AppleWebKit/420+
Barcelona/274.1.0.18.61 (iPhone10,1; iOS 12_1_1; th_TH; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/287.1.0.18.61 (iPhone10,1; iOS 8_2; ru_RU; en; scale=2.00; 750x1334; 482716960) AppleWebKit/420+
Barcelona/273.3.0.18.61 (iPhone9,3; iOS 15_2_1; en_PK; en; scale=2.00; 750x1334; 576579234) AppleWebKit/420+
Barcelona/203.1.0.18.61 (iPhone7,1; iOS 9_3_6; it_IT; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/260.8.0.18.61 (iPhone9,8; iOS 8_0_2; en_PK; en; scale=2.00; 750x1334; 456926058) AppleWebKit/420+
